gs_id	entrez
Other	23125
Other	55832
Other	23066
Other	124583
Other	821
Other	5652
Other	5271
Other	822
Other	823
Other	11132
Other	6650
Other	824
Other	825
Other	726
Other	23473
Other	826
Other	4076
Other	828
Other	84698
Other	829
Other	830
Other	832
Other	29775
Other	84433
Other	114769
Other	440068
Other	84674
Other	22900
Other	64170
Other	55602
Other	23589
Other	55739
Other	10498
Other	57571
Other	833
Other	79587
Other	55259
Other	399726
Other	22794
Other	113201
Other	57082
Other	64921
Other	8573
Other	57524
Other	57513
Other	834
Other	843
Other	835
Other	836
Other	839
Other	840
Other	841
Other	842
Other	57091
Other	831
Other	847
Other	257062
Other	57828
Other	858
Other	9139
Other	863
Other	868
Other	23624
Other	79872
Other	643866
Other	873
Other	874
Other	84869
Other	875
Other	10951
Other	84733
Other	11335
Other	8535
Other	23468
Other	23466
Other	23492
Other	57332
Other	25776
Other	54862
Other	200014
Other	57545
Other	55749
Other	57805
Other	883
Other	56267
Other	112869
Other	79839
Other	388389
Other	112942
Other	29903
Other	203260
Other	55013
Other	220136
Other	153733
Other	84317
Other	164592
Other	150275
Other	151903
Other	90060
Other	79635
Other	115098
Other	202243
Other	90693
Other	133957
Other	81576
Other	55610
Other	79879
Other	84229
Other	339230
Other	165055
Other	64770
Other	285025
Other	84865
Other	91050
Other	80071
Other	284992
Other	115948
Other	100129792
Other	283152
Other	147872
Other	550631
Other	126075
Other	154467
Other	728591
Other	100526761
Other	80129
Other	203238
Other	129881
Other	51244
Other	80127
Other	343099
Other	100499483
Other	57821
Other	28952
Other	374969
Other	149473
Other	55246
Other	25901
Other	79140
Other	728621
Other	91057
Other	55036
Other	51134
Other	124808
Other	57003
Other	152137
Other	79714
Other	51019
Other	284001
Other	131076
Other	29080
Other	8030
Other	85478
Other	285331
Other	159989
Other	80323
Other	26112
Other	79741
Other	64925
Other	168455
Other	84318
Other	151887
Other	79780
Other	220047
Other	11007
Other	317762
Other	79080
Other	55231
Other	55704
Other	283234
Other	440193
Other	60492
Other	55297
Other	80212
Other	54520
Other	55702
Other	54535
Other	885
Other	6346
Other	6358
Other	6359
Other	6347
Other	6364
Other	6368
Other	6348
Other	6351
Other	6352
Other	83605
Other	8900
Other	890
Other	891
Other	57820
Other	9133
Other	85417
Other	892
Other	595
Other	894
Other	896
Other	898
Other	9134
Other	899
Other	900
Other	901
Other	902
Other	10983
Other	54619
Other	79616
Other	4171
Other	81669
Other	10309
Other	904
Other	905
Other	219771
Other	151195
Other	9738
Other	9236
Other	1230
Other	729230
Other	1233
Other	1234
Other	1236
Other	1237
Other	9034
Other	25819
Other	9973
Other	126731
Other	401145
Other	54462
Other	10576
Other	7203
Other	10575
Other	22948
Other	908
Other	10693
Other	10574
Other	10694
Other	9398
Other	135228
Other	929
Other	977
Other	8763
Other	388611
Other	4064
Other	910
Other	911
Other	914
Other	131450
Other	933
Other	10666
Other	51744
Other	919
Other	57124
Other	29126
Other	80381
Other	940
Other	23607
Other	10421
Other	11314
Other	10871
Other	124599
Other	146722
Other	9936
Other	51293
Other	947
Other	948
Other	951
Other	952
Other	915
Other	916
Other	917
Other	958
Other	959
Other	960
Other	4179
Other	961
Other	962
Other	921
Other	1043
Other	963
Other	1604
Other	965
Other	966
Other	967
Other	968
Other	969
Other	924
Other	970
Other	971
Other	972
Other	973
Other	974
Other	941
Other	975
Other	3732
Other	9308
Other	8832
Other	942
Other	928
Other	22918
Other	10225
Other	976
Other	4267
Other	83692
Other	978
Other	81602
Other	146059
Other	8872
Other	8556
Other	8555
Other	8881
Other	991
Other	8697
Other	993
Other	994
Other	995
Other	246184
Other	996
Other	997
Other	11140
Other	55664
Other	51362
Other	998
Other	8476
Other	55561
Other	11135
Other	10435
Other	10602
Other	23580
Other	148170
Other	56882
Other	56990
Other	8318
Other	988
Other	990
Other	8317
Other	79577
Other	157313
Other	113130
Other	83879
Other	55536
Other	55143
Other	64866
Other	1010
Other	1000
Other	64405
Other	64072
Other	1016
Other	1001
Other	1002
Other	1004
Other	1005
Other	1007
Other	92211
Other	389118
Other	29965
Other	10423
Other	983
Other	8558
Other	728642
Other	51755
Other	8621
Other	5218
Other	65061
Other	5127
Other	5128
Other	5129
Other	23097
Other	1017
Other	23552
Other	8099
Other	1019
Other	8851
Other	8941
Other	51654
Other	55755
Other	80279
Other	1021
Other	1022
Other	1024
Other	1025
Other	54901
Other	51265
Other	6792
Other	1026
Other	1027
Other	1028
Other	1029
Other	91368
Other	1030
Other	1032
Other	1033
Other	441549
Other	1036
Other	50937
Other	1039
Other	30850
Other	1040
Other	8760
Other	1041
Other	55573
Other	1044
Other	1045
Other	9425
Other	124359
Other	634
Other	90273
Other	1089
Other	1050
Other	1051
Other	1052
Other	1053
Other	1054
Other	1649
Other	51816
Other	27440
Other	27439
Other	63036
Other	51032
Other	10658
Other	10659
Other	51286
Other	1058
Other	1059
Other	92806
Other	1060
Other	1062
Other	1063
Other	64946
Other	2491
Other	55835
Other	64105
Other	91687
Other	79019
Other	55839
Other	79172
Other	401541
Other	55166
Other	79682
Other	201161
Other	387103
Other	9731
Other	201134
Other	153241
Other	145508
Other	9662
Other	22995
Other	22897
Other	9859
Other	84984
Other	55125
Other	11190
Other	80184
Other	9857
Other	95681
Other	80817
Other	55165
Other	9702
Other	285753
Other	80254
Other	23177
Other	80321
Other	55722
Other	79959
Other	84131
Other	64793
Other	387119
Other	84902
Other	90799
Other	79598
Other	10390
Other	51148
Other	64781
Other	2657
Other	29956
Other	79603
Other	91012
Other	253782
Other	1066
Other	23491
Other	1068
Other	1069
Other	1070
Other	1071
Other	629
Other	1675
Other	10428
Other	3075
Other	3426
Other	1072
Other	1073
Other	8837
Other	5199
Other	1081
Other	8545
Other	10669
Other	10668
Other	9023
Other	79094
Other	494143
Other	10036
Other	8208
Other	283489
Other	118487
Other	400916
Other	51142
Other	54927
Other	131474
Other	84269
Other	84303
Other	79145
Other	9557
Other	1106
Other	1107
Other	84181
Other	55636
Other	57680
Other	80205
Other	55349
Other	1111
Other	11200
Other	10523
Other	55743
Other	1113
Other	1114
Other	1116
Other	1117
Other	53344
Other	26511
Other	66005
Other	1119
Other	1120
Other	1121
Other	5119
Other	57132
Other	27243
Other	25978
Other	51652
Other	29082
Other	92421
Other	51510
Other	79643
Other	91782
Other	1123
Other	1124
Other	26973
Other	11261
Other	63928
Other	79586
Other	56994
Other	54108
Other	8646
Other	1128
Other	1131
Other	1138
Other	1140
Other	1145
Other	8534
Other	9486
Other	50515
Other	55501
Other	166012
Other	113189
Other	9435
Other	9469
Other	4166
Other	56548
Other	64377
Other	22856
Other	63922
Other	54921
Other	26097
Other	1147
Other	91612
Other	100529261
Other	9391
Other	57019
Other	10519
Other	23152
Other	27141
Other	4261
Other	8483
Other	148113
Other	51550
Other	85457
Other	7335
Other	1153
Other	84916
Other	55847
Other	493856
Other	284106
Other	1154
Other	11113
Other	4435
Other	10370
Other	163732
Other	25792
Other	26586
Other	150468
Other	10970
Other	9793
Other	688
Other	100529251
Other	1163
Other	1164
Other	23332
Other	23122
Other	11129
Other	1178
Other	1179
Other	23155
Other	1181
Other	1182
Other	1183
Other	1184
Other	1185
Other	1186
Other	1188
Other	9071
Other	5010
Other	9069
Other	137075
Other	9074
Other	1366
Other	56650
Other	10462
Other	160364
Other	161198
Other	23274
Other	51266
Other	387836
Other	9976
Other	7123
Other	50856
Other	170482
Other	338339
Other	26253
Other	165530
Other	23601
Other	64581
Other	160365
Other	1047
Other	130162
Other	1192
Other	1193
Other	9022
Other	25932
Other	9685
Other	6249
Other	25999
Other	1195
Other	1196
Other	1198
Other	57396
Other	79789
Other	1201
Other	54982
Other	2055
Other	1207
Other	9575
Other	10614
Other	81570
Other	8192
Other	1209
Other	81037
Other	10845
Other	63967
Other	22883
Other	1211
Other	1212
Other	1213
Other	8218
Other	1191
Other	23059
Other	23277
Other	27098
Other	134829
Other	171425
Other	55907
Other	134147
Other	2776
Other	56942
Other	100272147
Other	80790
Other	1240
Other	129607
Other	84319
Other	113540
Other	123920
Other	146223
Other	116173
Other	112616
Other	152189
Other	23070
Other	55783
Other	7555
Other	55748
Other	255919
Other	84518
Other	1259
Other	1258
Other	10175
Other	29097
Other	149111
Other	22866
Other	154043
Other	1264
Other	1265
Other	1266
Other	26507
Other	54805
Other	26505
Other	26504
Other	23019
Other	25904
Other	55571
Other	4848
Other	4849
Other	4850
Other	57472
Other	246175
Other	29883
Other	9337
Other	1267
Other	10330
Other	10695
Other	245812
Other	1268
Other	1269
Other	25927
Other	163882
Other	54875
Other	53942
Other	27255
Other	26047
Other	85445
Other	11064
Other	116840
Other	55744
Other	28958
Other	51287
Other	493753
Other	65260
Other	80347
Other	23242
Other	22837
Other	1690
Other	9382
Other	22796
Other	83548
Other	25839
Other	10466
Other	57511
Other	91949
Other	84342
Other	8161
Other	1301
Other	7373
Other	1306
Other	80781
Other	1277
Other	1278
Other	57642
Other	81578
Other	91522
Other	255631
Other	84570
Other	85301
Other	1281
Other	1284
Other	10087
Other	1287
Other	1288
Other	1291
Other	1292
Other	256076
Other	1295
Other	1299
Other	120376
Other	78989
Other	79709
Other	23127
Other	8292
Other	150684
Other	51397
Other	51122
Other	23412
Other	54939
Other	28991
Other	170622
Other	149951
Other	54951
Other	29099
Other	1312
Other	118881
Other	1314
Other	1315
Other	9276
Other	11316
Other	22820
Other	26958
Other	55352
Other	9318
Other	8533
Other	51138
Other	10987
Other	10980
Other	64708
Other	10920
Other	22818
Other	51226
Other	93058
Other	80219
Other	27235
Other	51805
Other	51117
Other	84274
Other	51004
Other	10229
Other	57017
Other	11151
Other	23603
Other	7464
Other	84940
Other	79585
Other	100529144
Other	23406
Other	1352
Other	1353
Other	84987
Other	1355
Other	51241
Other	10063
Other	285521
Other	90639
Other	116228
Other	1327
Other	9377
Other	1329
Other	1337
Other	1340
Other	125965
Other	1345
Other	1347
Other	9167
Other	1349
Other	170712
Other	1350
Other	1351
Other	1359
Other	1360
Other	1362
Other	1363
Other	64506
Other	22849
Other	80315
Other	79974
Other	10815
Other	10814
Other	1368
Other	8904
Other	221184
Other	8895
Other	131034
Other	57699
Other	27132
Other	144402
Other	1371
Other	55313
Other	10404
Other	1373
Other	29894
Other	53981
Other	51692
Other	54973
Other	10898
Other	11052
Other	79869
Other	1374
Other	1376
Other	54504
Other	56265
Other	1378
Other	1379
Other	1380
Other	8738
Other	57585
Other	1384
Other	23418
Other	286204
Other	51185
Other	1385
Other	10488
Other	90993
Other	64764
Other	84699
Other	148327
Other	9586
Other	1387
Other	1389
Other	153222
Other	58487
Other	8804
Other	78987
Other	79174
Other	1390
Other	1393
Other	51232
Other	401262
Other	9419
Other	10321
Other	83690
Other	83716
Other	1398
Other	1399
Other	9244
Other	64109
Other	51379
Other	54675
Other	9696
Other	54677
Other	10491
Other	23373
Other	200186
Other	64784
Other	1406
Other	1407
Other	1408
Other	1410
Other	1413
Other	1414
Other	51084
Other	1428
Other	1429
Other	9946
Other	1431
Other	51380
Other	158511
Other	7812
Other	1434
Other	1435
Other	1436
Other	1437
Other	1438
Other	1439
Other	1440
Other	1441
Other	55790
Other	55454
Other	1445
Other	114788
Other	1446
Other	1452
Other	1453
Other	1454
Other	53944
Other	1455
Other	1456
Other	1457
Other	1460
Other	79848
Other	64651
Other	81566
Other	1466
Other	57325
Other	1471
Other	1474
Other	1475
Other	1476
Other	1477
Other	1478
Other	23283
Other	1479
Other	4253
Other	1487
Other	1488
Other	1486
Other	80169
Other	140690
Other	23399
Other	9150
Other	58190
Other	10106
Other	10217
Other	51496
Other	1489
Other	1490
Other	1491
Other	115908
Other	9811
Other	1495
Other	8727
Other	1499
Other	56998
Other	56259
Other	1500
Other	1497
Other	1503
Other	56474
Other	9646
Other	5476
Other	1508
Other	1075
Other	1509
Other	8722
Other	1511
Other	1514
Other	1513
Other	1520
Other	1515
Other	1521
Other	1522
Other	2017
Other	83992
Other	55917
Other	348180
Other	404217
Other	404093
Other	79004
Other	8454
Other	8453
Other	8452
Other	8451
Other	8450
Other	8065
Other	9820
Other	23113
Other	51596
Other	51076
Other	1523
Other	50624
Other	51503
Other	57703
Other	54883
Other	10283
Other	55280
Other	143884
Other	1524
Other	1525
Other	2919
Other	3627
Other	58191
Other	2920
Other	2921
Other	3577
Other	3579
Other	2833
Other	7852
Other	80231
Other	159013
Other	91966
Other	541578
Other	55086
Other	158830
Other	340602
Other	30827
Other	80319
Other	51523
Other	1534
Other	220002
Other	284613
Other	11068
Other	1528
Other	80777
Other	124637
Other	124936
Other	51706
Other	51700
Other	1727
Other	51167
Other	606495
Other	1536
Other	79901
Other	1537
Other	54205
Other	23191
Other	26999
Other	50626
Other	1540
Other	1583
Other	1543
Other	1545
Other	57404
Other	1592
Other	1573
Other	120227
Other	113612
Other	54905
Other	51302
Other	1577
Other	10858
Other	57834
Other	66002
Other	8529
Other	126410
Other	285440
Other	1595
Other	9420
Other	3491
Other	192668
Other	10800
Other	84418
Other	9267
Other	9266
Other	9265
Other	27128
Other	9595
Other	116159
Other	728294
Other	23002
Other	23500
Other	1601
Other	153090
Other	1602
Other	168002
Other	1603
Other	1605
Other	747
Other	221955
Other	26007
Other	55152
Other	1611
Other	7818
Other	1612
Other	23604
Other	1613
Other	27071
Other	2532
Other	1615
Other	55157
Other	1616
Other	26528
Other	9802
Other	10926
Other	80174
Other	706
Other	1627
Other	79007
Other	55861
Other	28988
Other	1628
Other	51163
Other	1629
Other	120237
Other	440097
Other	79269
Other	25853
Other	25879
Other	90379
Other	54876
Other	80067
Other	26094
Other	285429
Other	138009
Other	8816
Other	55827
Other	10238
Other	50717
Other	79877
Other	285761
Other	131566
Other	341019
Other	51473
Other	54798
Other	1633
Other	9201
Other	166614
Other	9937
Other	64858
Other	64421
Other	1634
Other	55802
Other	196513
Other	167227
Other	28960
Other	81501
Other	1635
Other	1639
Other	10540
Other	11258
Other	51164
Other	84516
Other	10671
Other	79077
Other	54165
Other	55208
Other	123879
Other	23142
Other	84259
Other	51181
Other	79016
Other	23576
Other	23564
Other	1642
Other	1643
Other	80821
Other	23259
Other	84301
Other	54541
Other	115265
Other	23109
Other	8528
Other	1650
Other	780
Other	65992
Other	1653
Other	1662
Other	1663
Other	10521
Other	8886
Other	55308
Other	11269
Other	11218
Other	9188
Other	9416
Other	57062
Other	203522
Other	55661
Other	64794
Other	10212
Other	7919
Other	1654
Other	51428
Other	11325
Other	9879
Other	51202
Other	54555
Other	1655
Other	79009
Other	317781
Other	11056
Other	168400
Other	79039
Other	57696
Other	54606
Other	23586
Other	83479
Other	55601
Other	91351
Other	10522
Other	1666
Other	26063
Other	9191
Other	162989
Other	1671
Other	54849
Other	8560
Other	123099
Other	7913
Other	57706
Other	163486
Other	79958
Other	163259
Other	79961
Other	22898
Other	10260
Other	9909
Other	55667
Other	23258
Other	160518
Other	201627
Other	414918
Other	8562
Other	55635
Other	9681
Other	91614
Other	64798
Other	51071
Other	79139
Other	51009
Other	91319
Other	27351
Other	55070
Other	28955
Other	1676
Other	1677
Other	1687
Other	25861
Other	8694
Other	84649
Other	8220
Other	8026
Other	8214
Other	85359
Other	54487
Other	1606
Other	1607
Other	8527
Other	8526
Other	1608
Other	160851
Other	1609
Other	8525
Other	1716
Other	1718
Other	1717
Other	79947
Other	27294
Other	1719
Other	200895
Other	50846
Other	1723
Other	1725
Other	115817
Other	79154
Other	79758
Other	147015
Other	9249
Other	51635
Other	25979
Other	10170
Other	207063
Other	55526
Other	1665
Other	8449
Other	54505
Other	22907
Other	55760
Other	56919
Other	60625
Other	170506
Other	57647
Other	9785
Other	79665
Other	90957
Other	79132
Other	1659
Other	1660
Other	1729
Other	1730
Other	81624
Other	23405
Other	11083
Other	27042
Other	27292
Other	1734
Other	23181
Other	57609
Other	22982
Other	148252
Other	9077
Other	84925
Other	22894
Other	115752
Other	129563
Other	27185
Other	85458
Other	1736
Other	22943
Other	27120
Other	1737
Other	8655
Other	1738
Other	9940
Other	10301
Other	1739
Other	1741
Other	1742
Other	9231
Other	58512
Other	22839
Other	9787
Other	65989
Other	10683
Other	54567
Other	1743
Other	1745
Other	1746
Other	1747
Other	1748
Other	1749
Other	1750
Other	55929
Other	127343
Other	11144
Other	1756
Other	93099
Other	1761
Other	10655
Other	58524
Other	63951
Other	63950
Other	63946
Other	9988
Other	2039
Other	1657
Other	23312
Other	1763
Other	55172
Other	352909
Other	8701
Other	127602
Other	56171
Other	1769
Other	27019
Other	3301
Other	10294
Other	9093
Other	3337
Other	51726
Other	54788
Other	79982
Other	11080
Other	25822
Other	10049
Other	4189
Other	64215
Other	54431
Other	55735
Other	56521
Other	23317
Other	85406
Other	29103
Other	23341
Other	55192
Other	202052
Other	131118
Other	27000
Other	134218
Other	79962
Other	120526
Other	548645
Other	552891
Other	51277
Other	54943
Other	5611
Other	84277
Other	3338
Other	80331
Other	9829
Other	7266
Other	22826
Other	83544
Other	10126
Other	7802
Other	1773
Other	1774
Other	1777
Other	728489
Other	1759
Other	10059
Other	1785
Other	26052
Other	23268
Other	1786
Other	1788
Other	1789
Other	10591
Other	116092
Other	30836
Other	8447
Other	55619
Other	139818
Other	1794
Other	1795
Other	9732
Other	80005
Other	57572
Other	85440
Other	81704
Other	23348
Other	83475
Other	9046
Other	79930
Other	55715
Other	220164
Other	22845
Other	57171
Other	29980
Other	23033
Other	9980
Other	84444
Other	25911
Other	1800
Other	8193
Other	5977
Other	8110
Other	1801
Other	1802
Other	285381
Other	51611
Other	89978
Other	92715
Other	8813
Other	54344
Other	57628
Other	10072
Other	1803
Other	1804
Other	29952
Other	54878
Other	91039
Other	503834
Other	23333
Other	283417
Other	147991
Other	286148
Other	84661
Other	1806
Other	1808
Other	1809
Other	56896
Other	165545
Other	1810
Other	55332
Other	128338
Other	10589
Other	374946
Other	1813
Other	4733
Other	1819
Other	644168
Other	29102
Other	1824
Other	79075
Other	10311
Other	10281
Other	84677
Other	29940
Other	92126
Other	1829
Other	79980
Other	667
Other	11034
Other	25778
Other	112487
Other	401124
Other	10673
Other	1837
Other	1838
Other	84062
Other	56986
Other	285605
Other	196403
Other	151636
Other	1841
Other	64118
Other	56931
Other	11062
Other	1843
Other	11221
Other	8446
Other	11266
Other	51207
Other	11072
Other	80824
Other	150290
Other	142679
Other	1844
Other	63904
Other	56940
Other	54935
Other	78986
Other	92235
Other	285193
Other	1845
Other	1846
Other	1847
Other	1848
Other	1849
Other	1852
Other	1854
Other	22947
Other	503835
Other	1855
Other	1856
Other	1857
Other	1797
Other	84332
Other	54808
Other	1778
Other	1780
Other	1781
Other	51143
Other	1783
Other	79659
Other	51626
Other	140735
Other	83658
Other	83657
Other	6993
Other	6990
Other	1859
Other	9149
Other	8445
Other	8444
Other	8798
Other	8291
Other	161582
Other	22873
Other	199221
Other	9666
Other	1869
Other	1870
Other	1871
Other	1874
Other	1875
Other	1876
Other	144455
Other	79733
Other	1877
Other	10847
Other	55840
Other	55837
Other	124454
Other	9166
Other	1879
Other	57593
Other	10148
Other	10969
Other	2720
Other	84650
Other	7979
Other	1889
Other	9718
Other	9427
Other	1891
Other	55862
Other	55268
Other	79746
Other	1632
Other	10455
Other	1893
Other	641700
Other	51295
Other	1894
Other	1896
Other	60401
Other	128178
Other	80153
Other	9695
Other	55741
Other	80267
Other	8721
Other	10085
Other	1906
Other	1909
Other	1910
Other	26098
Other	8411
Other	8726
Other	1915
Other	1917
Other	1933
Other	1936
Other	9521
Other	1937
Other	1938
Other	29904
Other	60678
Other	80820
Other	90141
Other	90288
Other	124989
Other	84288
Other	283229
Other	84766
Other	374786
Other	64800
Other	84455
Other	2202
Other	30008
Other	151651
Other	114327
Other	80258
Other	80303
Other	79180
Other	1942
Other	1944
Other	1945
Other	1946
Other	1947
Other	23167
Other	22979
Other	1997
Other	9343
Other	1950
Other	51162
Other	133584
Other	112399
Other	1958
Other	1959
Other	1960
Other	1961
Other	23301
Other	254102
Other	10938
Other	30845
Other	30844
Other	26298
Other	1962
Other	79813
Other	10919
Other	9538
Other	23741
Other	163126
Other	126272
Other	493861
Other	10209
Other	84285
Other	1964
Other	10289
Other	1965
Other	5610
Other	9451
Other	440275
Other	1967
Other	8892
Other	8891
Other	8890
Other	8893
Other	1939
Other	8894
Other	1968
Other	3692
Other	8662
Other	8663
Other	8664
Other	3646
Other	8665
Other	8666
Other	8667
Other	8668
Other	8669
Other	27335
Other	51386
Other	10480
Other	1973
Other	1974
Other	9775
Other	1975
Other	1977
Other	317649
Other	1978
Other	1979
Other	8637
Other	56478
Other	1981
Other	1982
Other	8672
Other	1984
Other	56648
Other	143244
Other	9669
Other	55520
Other	60528
Other	1991
Other	1994
Other	1993
Other	1998
Other	1999
Other	2000
Other	2001
Other	2002
Other	2004
Other	2005
Other	8178
Other	22936
Other	9844
Other	63916
Other	255520
Other	84173
Other	91748
Other	84337
Other	64834
Other	54898
Other	60481
Other	79071
Other	79993
Other	55250
Other	55140
Other	26610
Other	23587
Other	54859
Other	133418
Other	23065
Other	9694
Other	55831
Other	51234
Other	83460
Other	56851
Other	10328
Other	2010
Other	146956
Other	129080
Other	11117
Other	84034
Other	2009
Other	256364
Other	27436
Other	161436
Other	2012
Other	2013
Other	2015
Other	30817
Other	84658
Other	2016
Other	2018
Other	2019
Other	2020
Other	55740
Other	8507
Other	23052
Other	2021
Other	284131
Other	2022
Other	64772
Other	2023
Other	2027
Other	58478
Other	55556
Other	55068
Other	10495
Other	5167
Other	5168
Other	5169
Other	22875
Other	59084
Other	2029
Other	146705
Other	953
Other	954
Other	956
Other	9583
Other	957
Other	955
Other	57089
Other	56943
Other	285203
Other	8320
Other	2033
Other	57634
Other	347918
Other	2034
Other	2035
Other	2036
Other	2037
Other	23136
Other	64097
Other	54566
Other	57669
Other	2038
Other	80314
Other	26122
Other	4072
Other	54749
Other	57724
Other	1969
Other	2042
Other	2043
Other	2044
Other	285220
Other	2045
Other	2048
Other	2049
Other	2050
Other	2051
Other	2052
Other	2053
Other	253152
Other	7957
Other	9852
Other	29924
Other	55040
Other	2057
Other	83481
Other	2058
Other	2060
Other	58513
Other	2059
Other	64787
Other	79574
Other	94240
Other	85465
Other	8288
Other	26284
Other	51752
Other	64167
Other	2064
Other	55914
Other	2065
Other	23085
Other	2071
Other	2072
Other	2073
Other	2074
Other	54821
Other	1161
Other	2069
Other	2077
Other	2078
Other	57222
Other	51290
Other	2079
Other	90459
Other	112479
Other	79033
Other	157697
Other	27248
Other	10613
Other	11160
Other	114625
Other	55780
Other	79956
Other	2081
Other	30001
Other	56605
Other	10961
Other	23071
Other	54206
Other	2086
Other	405754
Other	100288413
Other	100271846
Other	90952
Other	114799
Other	157570
Other	2098
Other	51575
Other	9700
Other	83715
Other	339768
Other	2099
Other	2100
Other	2101
Other	2103
Other	2104
Other	80712
Other	23344
Other	57488
Other	83850
Other	54465
Other	2107
Other	2108
Other	2109
Other	2110
Other	23474
Other	55500
Other	55224
Other	2113
Other	2114
Other	2115
Other	2116
Other	2118
Other	2119
Other	2120
Other	51513
Other	55194
Other	59271
Other	2121
Other	132884
Other	2123
Other	2124
Other	7813
Other	115704
Other	2125
Other	2128
Other	344191
Other	2130
Other	161829
Other	55218
Other	54932
Other	9156
Other	64789
Other	23265
Other	55770
Other	11336
Other	283849
Other	60412
Other	10640
Other	54536
Other	23233
Other	149371
Other	9941
Other	51013
Other	5394
Other	23404
Other	51010
Other	54512
Other	118460
Other	23016
Other	11340
Other	5393
Other	23086
Other	2131
Other	2132
Other	2135
Other	2137
Other	2138
Other	2140
Other	2145
Other	2146
Other	7430
Other	2159
Other	50848
Other	2162
Other	2149
Other	2150
Other	2151
Other	9002
Other	1272
Other	2153
Other	2157
Other	79152
Other	2166
Other	158584
Other	2170
Other	2171
Other	8772
Other	3992
Other	9415
Other	3995
Other	11124
Other	23197
Other	2175
Other	81889
Other	51011
Other	55179
Other	9214
Other	144347
Other	399665
Other	284611
Other	83640
Other	84923
Other	90736
Other	54491
Other	90268
Other	83641
Other	144717
Other	150368
Other	83541
Other	90362
Other	79927
Other	63901
Other	374393
Other	92689
Other	10827
Other	9747
Other	285966
Other	81558
Other	150864
Other	55007
Other	79607
Other	23196
Other	158293
Other	84498
Other	54954
Other	116224
Other	159090
Other	159091
Other	220108
Other	79843
Other	84668
Other	285172
Other	26071
Other	441518
Other	116496
Other	64855
Other	131408
Other	348487
Other	286499
Other	257415
Other	54463
Other	162427
Other	57579
Other	84908
Other	10144
Other	51306
Other	25854
Other	317662
Other	167555
Other	283726
Other	728215
Other	29057
Other	348378
Other	729830
Other	84067
Other	57700
Other	64760
Other	84140
Other	145483
Other	26355
Other	221303
Other	148753
Other	83648
Other	23201
Other	130074
Other	26049
Other	221061
Other	284069
Other	165215
Other	83989
Other	65990
Other	134145
Other	345757
Other	400451
Other	84142
Other	23172
Other	283635
Other	55719
Other	23116
Other	79632
Other	27146
Other	222234
Other	100528020
Other	80013
Other	84182
Other	23359
Other	10712
Other	80011
Other	54540
Other	131831
Other	84331
Other	348262
Other	729085
Other	51313
Other	139231
Other	338811
Other	151647
Other	221786
Other	63877
Other	54942
Other	85395
Other	23272
Other	54906
Other	9917
Other	125228
Other	116151
Other	388341
Other	388886
Other	389119
Other	55924
Other	84293
Other	127281
Other	56204
Other	80256
Other	29902
Other	144809
Other	63939
Other	152756
Other	203259
Other	57184
Other	253725
Other	84792
Other	340277
Other	55731
Other	646851
Other	196951
Other	375190
Other	619208
Other	196792
Other	254228
Other	441168
Other	26017
Other	54537
Other	60343
Other	10447
Other	131583
Other	163933
Other	404636
Other	55603
Other	115572
Other	54855
Other	100129583
Other	100631383
Other	81553
Other	51571
Other	9130
Other	9679
Other	51307
Other	79850
Other	92002
Other	58516
Other	55793
Other	54629
Other	54478
Other	9750
Other	140876
Other	388650
Other	138311
Other	374986
Other	199870
Other	143684
Other	286336
Other	149297
Other	145773
Other	84985
Other	81610
Other	644815
Other	286077
Other	151354
Other	157638
Other	196483
Other	55199
Other	375061
Other	23625
Other	51439
Other	157769
Other	137392
Other	84191
Other	51647
Other	25940
Other	283742
Other	147965
Other	6624
Other	2187
Other	2176
Other	2177
Other	2178
Other	2188
Other	2189
Other	55215
Other	55120
Other	57697
Other	92565
Other	84188
Other	55711
Other	10160
Other	9855
Other	10667
Other	2193
Other	10056
Other	355
Other	356
Other	2194
Other	79675
Other	22868
Other	79072
Other	60493
Other	2195
Other	2197
Other	10826
Other	85302
Other	2091
Other	54751
Other	2199
Other	2200
Other	2203
Other	64319
Other	57666
Other	54850
Other	222235
Other	144699
Other	79176
Other	146330
Other	64839
Other	80028
Other	54620
Other	25827
Other	84961
Other	283807
Other	26224
Other	26235
Other	26234
Other	26233
Other	26267
Other	80204
Other	201456
Other	157574
Other	115290
Other	84893
Other	26232
Other	23014
Other	26263
Other	26261
Other	26260
Other	126433
Other	23219
Other	26273
Other	55294
Other	79791
Other	114907
Other	254170
Other	55030
Other	130888
Other	81545
Other	26272
Other	150726
Other	54455
Other	93611
Other	200933
Other	554251
Other	26271
Other	26270
Other	25793
Other	26269
Other	26268
Other	23291
Other	26190
Other	6468
Other	54461
Other	26259
Other	84261
Other	2207
Other	2208
Other	51077
Other	2210
Other	2217
Other	23149
Other	115548
Other	89848
Other	9873
Other	84824
Other	2222
Other	2224
Other	2230
Other	112812
Other	91893
Other	2232
Other	2235
Other	55527
Other	10116
Other	56929
Other	2237
Other	2241
Other	55612
Other	10979
Other	83706
Other	2242
Other	9638
Other	9637
Other	338557
Other	2245
Other	89846
Other	121512
Other	55785
Other	2256
Other	2258
Other	2247
Other	26291
Other	8074
Other	2250
Other	83888
Other	143282
Other	2260
Other	11116
Other	26127
Other	2263
Other	2261
Other	2264
Other	53834
Other	55277
Other	2267
Other	10875
Other	2268
Other	2271
Other	114827
Other	85462
