gene	gm12878	hela	huvec	nhek	k562
CSF2RB	1	0	1	0	1
MPST;TST	1	1	2	1	1
KCTD17	1	1	2	1	1
IL2RB	1	1	0	0	1
C1QTNF6	0	1	2	1	1
SSTR3	1	0	0	0	1
RAC2	1	1	1	1	1
CYTH4	1	0	0	0	1
ELFN2	0	1	2	1	0
MFNG	1	0	1	0	1
CARD10	0	1	1	1	1
CDC42EP1	1	1	2	1	1
LGALS2	1	0	0	0	1
GGA1	1	1	2	1	1
SH3BP1	1	1	1	1	1
PDXP	1	1	2	1	1
LGALS1	1	1	1	1	1
NOL12	1	1	1	1	1
TRIOBP	1	1	1	1	1
GCAT;H1F0	2	1	1	1	1
ANKRD54;EIF3L	2	1	1	1	1
MICALL1	1	1	1	1	1
C22orf23;POLR2F	1	1	1	1	1
SOX10	2	2	2	1	2
PICK1	2	1	1	1	1
BAIAP2L2	0	1	0	0	0
PLA2G6	2	1	1	1	1
MAFF	2	1	1	1	1
TMEM184B	2	1	1	1	1
CSNK1E	2	1	1	1	1
KDELR3	1	1	1	1	1
DDX17	1	1	1	1	1
DMC1	1	1	1	1	1
CBY1;FAM227A	1	1	1	1	1
TOMM22	1	1	2	1	1
JOSD1	1	1	1	1	1
GTPBP1	1	1	2	1	1
SUN2	1	1	1	1	1
DNAL4	1	1	1	1	1
NPTXR	1	1	1	1	1
CBX6	1	1	1	1	1
APOBEC3B	1	1	1	1	1
APOBEC3C;APOBEC3D	1	1	1	1	1
APOBEC3F	1	2	1	1	1
APOBEC3G	1	2	1	1	1
APOBEC3H	1	2	1	1	1
CBX7	1	1	1	1	1
PDGFB	0	1	1	1	1
RPL3	1	1	1	1	1
SYNGR1	1	1	1	1	1
TAB1	1	1	2	1	1
MGAT3	2	0	0	0	1
MIEF1	2	1	2	1	1
ATF4	1	1	1	1	1
RPS19BP1	1	1	2	1	1
GRAP2	2	0	2	0	1
FAM83F	0	0	0	1	0
TNRC6B	1	1	2	1	1
ADSL	2	1	2	1	1
SGSM3	2	1	2	1	1
MKL1	1	1	2	1	1
SLC25A17	1	1	2	2	1
ST13;XPNPEP3	1	1	2	1	1
RBX1	1	1	1	1	1
EP300	1	1	1	1	1
L3MBTL2	1	1	1	1	1
RANGAP1;ZC3H7B	1	1	1	1	1
TEF	1	1	1	1	1
TOB2	1	1	1	1	1
ACO2;PHF5A	1	1	1	1	1
POLR3H	1	1	2	1	1
CSDC2	0	1	0	0	0
PMM1	1	1	1	1	1
DESI1;XRCC6	1	1	1	1	1
MEI1	1	0	0	0	0
CCDC134	1	1	1	1	1
SREBF2	1	1	1	1	1
TNFRSF13C	2	0	2	2	1
CENPM	2	1	2	1	1
SEPT3	2	2	2	0	2
WBP2NL	2	2	2	1	1
NAGA	2	1	1	1	1
FAM109B;SMDT1	2	1	2	1	1
NDUFA6	2	1	2	1	1
TCF20	0	1	2	1	2
NFAM1	1	0	0	0	1
RRP7A	1	1	1	1	1
SERHL2	1	1	1	1	1
POLDIP3	1	1	1	1	1
CYB5R3	1	1	2	1	1
ARFGAP3	1	1	1	1	1
PACSIN2	2	1	1	2	1
TTLL1	2	1	1	1	1
BIK	2	1	2	1	2
MCAT	2	1	1	1	1
TSPO	2	1	1	1	1
TTLL12	2	1	1	1	2
SCUBE1	0	0	1	0	2
MPPED1	2	0	0	0	2
EFCAB6	1	1	2	1	2
SULT4A1	2	0	1	1	2
PNPLA3	2	1	2	1	1
SAMM50	2	1	2	1	1
PARVB	2	1	2	1	2
PARVG	2	0	0	0	1
LDOC1L	1	1	2	1	2
PRR5	2	1	2	1	1
ARHGAP8	2	1	2	1	1
PHF21B	0	0	2	0	0
NUP50	1	2	1	1	1
KIAA0930	1	2	1	2	2
FAM118A	2	1	1	1	1
RIBC2;SMC1B	2	2	1	2	2
FBLN1	0	2	1	1	0
ATXN10	2	2	1	1	1
WNT7B	0	2	0	1	0
PPARA	1	2	1	1	1
TTC38	1	2	1	1	1
GTSE1	1	2	1	1	1
TRMU	1	1	1	1	1
GRAMD4	1	1	2	1	1
CERK	1	1	2	1	1
TBC1D22A	1	1	2	1	1
C22orf34	1	0	2	0	1
ZBED4	1	1	1	1	1
ALG12;CRELD2	1	1	2	1	1
PIM3	1	1	1	1	1
MLC1	0	0	0	0	1
PANX2	0	0	2	0	1
TRABD	1	1	1	1	1
SELO	2	1	1	1	1
HDAC10;TUBGCP6	1	1	1	1	1
MAPK11;MAPK12	2	1	1	1	1
PLXNB2	1	1	1	1	1
DENND6B	2	1	1	1	1
PPP6R2	2	1	1	1	1
SBF1	1	1	1	1	1
ADM2	1	1	2	1	1
LMF2;NCAPH2	2	1	1	1	1
SCO2;TYMP	2	1	1	1	1
ODF3B	1	1	1	1	1
KLHDC7B	0	0	0	0	1
CPT1B	0	1	0	0	0
CHKB	1	1	1	1	1
MAPK8IP2	0	0	1	1	0
ARSA	1	1	1	1	1
SHANK3	0	0	1	1	1
RABL2B	1	2	1	1	1
REV1	2	2	1	2	1
AFF3	1	0	1	0	2
GRHL1	1	1	1	1	1
LONRF2	0	1	0	0	1
CHST10	1	1	1	1	1
PDCL3	1	1	1	1	1
NPAS2	1	1	1	1	1
RPL31	2	1	1	1	1
TBC1D8	1	1	1	1	1
KLF11	1	1	1	1	1
CNOT11	1	1	1	1	2
RNF149	2	2	1	2	2
CREG2	1	2	1	2	0
RFX8	0	1	1	0	1
CYS1	1	1	0	1	1
MAP4K4	2	2	1	2	2
RRM2	1	1	1	1	1
IL1R2	1	0	0	1	1
IL1R1	0	1	1	1	2
IL1RL2	0	0	0	1	0
IL1RL1	0	1	1	2	1
IL18R1	1	1	1	1	1
IL18RAP	1	0	0	0	1
SLC9A2	1	1	0	1	2
MFSD9;TMEM182	1	1	1	2	1
HPCAL1	1	1	1	1	1
POU3F3	2	2	2	2	2
MRPS9	2	1	2	2	1
ODC1	1	1	1	1	1
TGFBRAP1	1	1	2	1	1
C2orf49	1	1	2	1	1
FHL2	1	1	1	1	1
NCK2	1	1	2	1	1
UXS1	1	1	2	1	1
ST6GAL2	0	0	2	2	0
NOL10	1	1	1	1	1
ATP6V1C2	1	0	2	1	0
SULT1C2	0	2	0	0	2
SULT1C4	0	0	1	0	0
LIMS1	1	1	1	1	1
RANBP2	1	2	1	2	1
CCDC138	1	1	1	1	1
EDAR	0	1	0	2	0
PDIA6	1	1	1	1	2
SH3RF3	1	0	2	0	1
SEPT10;SOWAHC	1	2	1	2	2
KCNF1	2	0	1	2	0
RGPD5	0	0	0	2	0
MALL	0	2	2	2	0
NPHP1	2	1	1	2	1
BUB1	2	2	2	2	1
ACOXL	1	0	0	2	2
BCL2L11	2	1	1	2	1
ANAPC1	2	1	1	2	1
MERTK	2	2	1	2	1
C2orf50	0	2	1	0	0
TMEM87B	2	1	1	2	1
FBLN7	0	1	1	2	0
PQLC3	2	1	1	2	1
ZC3H8	1	1	1	2	1
ZC3H6	1	1	1	2	1
TTL	1	1	1	1	1
POLR1B	1	1	1	1	1
CHCHD5	1	1	1	1	1
SLC20A1	1	1	1	1	1
CKAP2L	1	1	1	1	1
IL1A	0	1	1	1	1
IL1B	1	1	0	1	1
IL36G	0	0	0	1	0
IL36A	0	0	0	0	1
IL36RN	0	0	0	1	0
IL1RN	0	1	0	1	2
PSD4	1	0	0	0	2
PAX8	2	2	2	2	2
RABL2A	1	1	1	1	1
SLC35F5	1	1	1	1	1
ACTR3	1	1	1	1	1
ROCK2	1	1	1	2	1
DPP10	2	0	0	1	1
E2F6	1	1	1	2	1
GREB1	0	1	0	0	2
LPIN1	1	1	1	2	2
DDX18	2	1	1	1	1
CCDC93	2	1	1	2	1
INSIG2	1	1	1	2	1
EN1	2	2	2	1	2
C1QL2	0	0	2	0	2
STEAP3	2	1	2	2	2
C2orf76;DBI	2	2	2	2	2
TMEM37	2	2	2	1	0
TMEM177	2	1	2	2	2
PTPN4	2	1	1	2	2
EPB41L5	2	1	1	2	2
TMEM185B	2	1	1	2	2
RALB	2	1	2	2	2
INHBB	0	0	1	0	0
GLI2	2	2	2	2	2
TFCP2L1	2	2	2	1	2
CLASP1	2	2	2	2	2
NIFK	2	2	2	1	2
TSN	2	1	2	1	2
GYPC	1	1	1	1	2
BIN1	2	1	1	1	1
CYP27C1	0	2	0	2	0
ERCC3	2	1	1	2	1
MAP3K2	1	1	1	1	1
PROC	0	1	0	0	0
IWS1	1	1	1	1	1
MYO7B	1	0	0	0	0
LIMS2	2	2	1	0	0
SFT2D3	1	1	1	1	1
TRIB2	1	1	1	2	1
WDR33	1	1	1	2	1
POLR2D	1	1	1	1	1
AMMECR1L	0	0	0	1	0
SAP130	1	1	1	1	1
UGGT1	1	1	1	1	1
MZT2B	2	1	1	1	1
SMPD4	2	1	1	1	1
CCDC115	2	1	1	1	1
PTPN18	2	1	1	1	1
AMER3	0	0	1	0	0
FAM168B	2	1	2	2	2
PLEKHB2	2	1	2	1	2
MZT2A	2	1	2	2	2
GPR39	0	1	0	2	0
LYPD1	2	1	1	2	0
NCKAP5	0	0	2	1	0
MGAT5	2	1	2	1	2
TMEM163	0	0	1	0	2
ACMSD	0	2	0	0	0
CCNT2	2	2	1	1	1
RAB3GAP1	2	1	2	1	1
R3HDM1;ZRANB3	2	1	2	1	1
UBXN4	1	2	2	1	1
MCM6	1	2	2	1	1
DARS	1	2	2	1	1
CXCR4	1	2	2	0	1
HNMT	0	2	2	2	2
SPOPL	2	1	1	2	2
TPO	0	2	0	0	0
LRP1B	0	2	0	0	0
KYNU	1	1	2	1	1
ARHGAP15	1	0	0	0	1
GTDC1	1	2	2	2	1
ZEB2	1	2	2	0	1
FAM84A	0	2	0	1	2
ACVR2A	2	2	2	2	1
MBD5;ORC4	2	2	2	2	1
EPC2	2	2	2	2	2
KIF5C	2	0	2	0	0
LYPD6B	2	0	0	1	2
LYPD6	0	2	2	1	2
MMADHC	1	1	2	1	1
RND3	1	1	2	2	1
RBM43	2	2	1	2	2
NMI	1	2	1	2	1
TNFAIP6	0	2	0	2	1
RIF1	2	2	2	2	2
ARL5A	1	2	1	2	1
CACNB4	2	0	1	1	1
STAM2	1	1	1	1	1
FMNL2	1	1	1	2	1
ARL6IP6;PRPF40A	1	1	1	2	1
RPRM	2	1	0	0	0
GALNT13	0	0	2	0	1
NBAS	2	2	2	1	1
NR4A2	1	2	1	2	1
GPD2	1	2	1	2	1
DDX1	2	2	1	1	2
GALNT5	1	2	0	1	1
ERMN	1	1	0	0	0
CYTIP	1	0	1	0	1
ACVR1C	0	0	0	2	1
ACVR1	0	2	1	2	1
UPP2	0	2	1	2	1
PKP4	2	2	2	2	2
DAPL1	0	0	0	2	0
TANC1	1	1	1	1	1
WDSUB1	1	1	1	1	1
BAZ2B;MARCH7	1	1	1	1	1
CD302	2	1	1	1	1
LY75;LY75-CD302	1	2	1	1	2
MYCN	2	2	2	2	1
PLA2R1	0	2	2	1	2
ITGB6	0	0	0	1	0
RBMS1	2	1	1	1	2
TANK	1	2	1	2	1
PSMD14	1	1	1	2	2
TBR1	2	2	2	2	2
SLC4A10	2	0	0	0	0
DPP4	2	2	1	2	2
FAP	0	1	1	1	0
IFIH1	2	2	1	1	2
GCA	2	1	1	1	2
FIGN	0	2	2	2	2
GRB14	0	1	1	2	1
COBLL1	2	1	1	1	1
SLC38A11	0	1	0	0	0
SCN3A	1	2	0	0	0
SCN2A	2	2	0	1	0
CSRNP3	2	1	2	1	0
GALNT3	2	2	2	1	1
TTC21B	1	1	1	2	1
SCN9A	0	2	2	0	2
XIRP2	0	2	0	0	0
FAM49A	1	2	1	2	1
STK39	0	1	1	1	1
CERS6	1	2	1	1	1
NOSTRIN	0	1	2	0	1
SPC25	1	1	1	1	1
DHRS9	0	2	1	1	1
BBS5	1	0	1	1	1
KLHL41	0	1	0	0	0
FASTKD1	2	1	1	1	1
PPIG	1	1	1	1	1
CCDC173;PHOSPHO2	1	1	1	1	1
KLHL23	1	1	1	1	1
SSB	1	2	1	1	1
METTL5;UBR3	1	1	1	1	1
MYO3B	1	0	0	1	0
SP5	0	2	0	0	1
GAD1	1	1	0	2	1
GORASP2	2	1	2	1	1
TLK1	1	1	2	1	1
DCAF17;METTL8	1	1	2	1	1
CYBRD1	1	1	1	1	1
DYNC1I2	2	1	1	1	1
SLC25A12	2	1	1	1	1
HAT1	1	1	1	1	1
METAP1D	1	1	1	1	1
DLX1	2	1	2	1	1
DLX2	1	1	2	1	1
ITGA6	0	1	1	1	1
PDK1	1	1	1	1	1
RAPGEF4	0	2	1	1	1
PXDN	0	2	2	2	2
CDCA7	2	1	2	1	1
SP3	1	1	1	1	1
OLA1	1	1	1	1	1
CIR1;SCRN3	1	1	1	1	1
GPR155	1	1	1	1	1
WIPF1	1	1	1	1	1
CHRNA1	0	1	1	0	0
CHN1	1	1	1	1	1
ATF2	1	1	2	2	2
ATP5G3	2	1	1	1	1
KIAA1715	2	2	2	1	2
EVX2	2	2	2	2	2
HOXD13	2	2	2	2	2
HOXD12	2	2	2	2	2
HOXD11	2	1	2	2	2
HOXD10;HOXD9	2	1	1	2	2
HOXD8	2	1	1	2	2
HOXD3	2	2	2	2	2
HOXD1	2	2	1	2	2
RAD51AP2	1	1	1	0	1
MTX2	2	1	1	2	2
VSNL1	2	2	2	1	0
HNRNPA3	1	1	2	1	1
NFE2L2	1	1	2	1	1
AGPS	1	1	2	1	2
TTC30B	1	1	2	1	1
TTC30A	1	1	2	1	1
RBM45;PDE11A	2	1	2	2	2
OSBPL6	2	2	2	2	2
GEN1;SMC6	1	1	2	1	2
PRKRA;DFNB59	2	1	1	2	2
FKBP7;PLEKHA3	2	1	1	1	1
CCDC141	2	0	0	0	1
SESTD1	2	2	1	2	2
KCNS3	2	2	2	1	2
ZNF385B	2	1	0	0	0
CWC22	2	1	1	2	1
UBE2E3	1	1	2	1	1
ITGA4	1	0	1	1	1
CERKL	1	0	0	0	0
SSFA2	1	2	2	1	1
PPP1R1C	0	0	2	0	0
PDE1A	1	1	2	0	2
DNAJC10	2	1	1	1	1
FRZB	0	0	0	0	2
NCKAP1	0	2	2	2	2
DUSP19	2	2	1	2	1
NUP35	2	1	2	1	2
ZNF804A	0	2	2	0	1
FSIP2	0	0	2	2	2
ZC3H15	2	1	1	1	1
RDH14	2	2	2	2	1
ITGAV	1	1	1	1	1
FAM171B	2	2	1	1	1
CALCRL	2	2	2	2	2
TFPI	1	1	1	1	1
GULP1	0	1	2	1	1
COL3A1	1	2	1	2	1
COL5A2	0	1	1	1	0
WDR75	1	1	1	1	1
SLC40A1	1	0	1	1	1
ASNSD1	1	1	1	1	1
OSGEPL1	1	1	1	1	1
ORMDL1;PMS1	1	1	2	1	1
MSTN	0	1	0	0	0
C2orf88	1	0	2	1	1
HIBCH	1	1	2	1	1
INPP1	1	1	2	1	1
MFSD6	2	1	1	1	1
NAB1	2	1	1	1	1
GLS	2	1	1	1	1
STAT1	2	1	1	1	1
STAT4	1	2	1	1	1
MYO1B	0	1	1	1	2
NABP1	1	1	1	1	1
SDPR	1	0	1	2	1
TMEFF2	0	0	0	0	2
OSR1	2	2	1	2	2
SLC39A10	1	1	2	1	1
DNAH7	1	2	1	2	1
STK17B	1	2	1	1	1
HECW2	0	2	1	1	2
CCDC150	1	2	1	1	1
GTF3C3	1	2	2	2	1
PGAP1	1	1	2	2	1
ANKRD44	1	1	2	2	1
SF3B1	1	1	1	2	1
COQ10B	1	1	1	2	1
HSPD1;HSPE1	1	1	1	2	1
MOB4	1	1	1	2	1
RFTN2	0	2	1	0	1
MARS2	1	1	1	2	1
BOLL	1	0	0	0	0
PLCL1	2	2	1	0	1
SATB2	2	2	0	1	2
C2orf69	2	2	2	2	2
C2orf47;TYW5	2	2	2	2	2
TTC32	1	1	1	1	1
SPATS2L	1	1	1	1	1
KCTD18	2	1	2	1	1
AOX1	0	1	1	1	0
BZW1	1	1	1	1	1
CLK1	1	1	1	1	1
NIF3L1;PPIL3	1	1	1	1	1
WDR35	1	1	1	1	1
ORC2	1	1	1	1	1
FAM126B;NDUFB3	1	1	1	1	1
CFLAR	1	1	1	1	1
CASP10	1	1	1	1	1
CASP8	1	1	1	1	1
MATN3	0	1	1	1	0
STRADB;TRAK2	1	1	1	1	1
ALS2CR11	0	0	1	1	0
LAPTM4A	1	1	1	1	1
TMEM237	2	1	1	1	1
MPP4	0	0	1	0	0
ALS2	2	2	1	2	1
CDK15	0	0	0	0	1
FZD7	0	2	0	2	0
SUMO1	1	2	1	2	1
NOP58	2	2	1	2	1
BMPR2	2	2	1	2	1
FAM117B	2	2	2	2	1
ICA1L	2	2	2	2	1
CARF;WDR12	2	1	1	2	1
NBEAL1	2	1	1	2	1
CYP20A1	2	2	1	1	1
ABI2	1	2	1	1	1
SDC1	1	1	1	1	2
RAPH1	2	1	1	1	1
CD28	1	0	0	0	1
ICOS	1	0	0	0	1
PARD3B	0	2	2	1	1
PUM2	1	1	2	1	1
RHOB	1	1	2	1	1
NRP2	1	2	2	1	1
INO80D	1	1	2	1	1
EEF1B2;NDUFS1	1	1	2	1	1
GPR1	0	1	2	1	0
ZDBF2	2	1	2	2	1
ADAM23	2	2	2	1	0
FASTKD2;MDH1B	1	1	1	2	1
KLF7	1	1	1	2	1
CREB1	1	1	1	2	1
METTL21A	1	1	1	1	1
HS1BP3	1	1	2	1	1
CCNYL1	1	1	1	1	1
FZD5	1	1	1	1	1
PLEKHM3	2	1	1	2	1
IDH1	2	1	2	2	1
PIKFYVE	2	2	2	2	1
MAP2	1	2	2	2	1
UNC80	0	2	0	0	0
RPE	1	1	2	2	1
KANSL1L	1	2	2	2	2
ACADL	0	2	0	2	0
MYL1	2	1	0	0	0
CPS1;LANCL1	1	1	2	1	1
APOB	1	0	2	0	0
ERBB4	0	1	0	0	0
IKZF2	1	1	1	1	2
SPAG16	1	1	1	1	2
BARD1	1	1	1	1	2
ABCA12	1	2	1	1	1
ATIC	1	1	1	1	2
FN1	2	2	2	1	2
MREG	1	1	2	1	2
PECR;TMEM169	1	2	1	1	1
XRCC5	1	1	1	1	1
MARCH4	0	1	2	1	0
SMARCAL1	1	1	1	1	1
RPL37A	1	1	1	2	1
IGFBP2	1	0	1	1	1
IGFBP5	1	1	2	1	1
TNS1	1	0	1	0	2
CXCR2	1	0	0	1	1
CXCR1	0	0	0	1	1
ARPC2	1	1	1	1	1
GPBAR1	1	1	0	0	1
AAMP;PNKD	1	1	1	1	1
TMBIM1	1	1	1	1	1
CTDSP1	1	1	1	1	1
VIL1	1	0	0	0	1
USP37	1	1	1	1	1
PLCD4	1	1	1	1	0
BCS1L;ZNF142	1	1	1	1	1
RNF25;STK36	1	1	1	1	1
TTLL4	1	1	1	1	1
CYP27A1	1	1	1	1	0
WNT6	0	1	0	1	0
WNT10A	1	1	1	1	1
CDK5R2	1	1	0	1	1
FEV;CRYBA2	2	2	2	2	1
NHEJ1	1	1	1	1	1
SLC23A3	0	1	0	0	0
CNPPD1;FAM134A	1	1	1	1	1
ZFAND2B	1	1	1	1	1
ABCB6	1	1	1	1	1
ANKZF1;ATG9A	1	1	1	1	1
GLB1L;STK16;TUBA4A	1	1	1	1	1
DNAJB2	2	1	1	1	1
PTPRN	0	1	0	0	1
DNPEP	1	1	1	1	1
SPEG	0	1	1	1	2
GMPPA	1	1	1	1	1
ASIC4	2	0	0	0	2
CHPF;TMEM198	1	1	1	1	2
INHA;OBSL1	0	1	1	1	2
STK11IP	1	1	1	1	2
SLC4A3	0	1	2	1	1
EPHA4	1	2	1	2	2
PAX3	2	2	2	2	2
SGPP2	1	0	0	1	0
FARSB	2	2	2	2	1
MOGAT1	0	0	2	0	0
ACSL3	1	2	1	2	1
KCNE4	0	0	1	2	1
SCG2	0	1	0	2	1
AP1S3	1	1	1	1	1
WDFY1	1	1	1	1	1
MRPL44	1	1	1	1	1
SERPINE2	2	1	1	2	1
FAM124B	0	0	1	0	1
CUL3	2	1	2	1	1
DOCK10	2	0	1	1	2
IRS1	1	1	1	1	1
RHBDD1	1	1	1	1	1
COL4A3;COL4A4	1	1	0	0	0
MFF	1	1	1	2	1
TM4SF20	0	1	0	0	0
AGFG1	1	1	1	2	1
SLC19A3	0	1	1	0	0
CCL20	1	1	1	2	1
DAW1	0	0	1	2	0
SPHKAP	0	1	0	0	0
PID1	0	0	0	2	2
DNER	2	1	0	2	0
FBXO36;TRIP12	1	1	1	1	1
SLC16A14	2	1	1	1	2
SP110;SP140	1	1	1	2	1
SP140L	1	1	1	1	1
SP100	1	2	2	2	1
CAB39	1	2	1	1	1
ITM2C	1	1	1	2	1
GPR55	1	0	0	0	1
PSMD1	1	2	1	2	1
HTR2B	0	0	1	0	0
ARMC9	1	1	1	1	1
B3GNT7	1	0	1	2	1
NCL	1	1	1	1	1
NMUR1	0	0	0	0	2
PTMA	1	1	1	1	1
COPS7B;PDE6D	1	1	1	1	1
NPPC	1	1	0	1	1
DIS3L2	1	1	1	1	1
ALPP	0	1	0	0	0
ALPPL2	0	1	0	0	0
ALPI	1	1	0	0	0
ECEL1	0	0	0	0	1
TIGD1	1	1	1	1	1
EFHD1	1	0	1	0	1
GIGYF2	1	2	1	2	1
KCNJ13	1	0	0	0	0
NGEF	1	1	1	0	1
INPP5D	1	0	1	0	1
ATG16L1	1	1	1	2	1
DGKD	1	1	1	2	1
USP40	1	1	2	2	1
UGT1A8	0	2	0	0	0
UGT1A7	0	1	0	1	0
UGT1A6	0	1	0	2	1
UGT1A1	0	2	0	0	0
HJURP	1	1	1	2	1
ARL4C	1	2	1	2	0
SH3BP4	0	1	1	2	2
KLHL29	1	2	2	2	0
AGAP1	0	2	1	2	1
GBX2	2	1	1	2	2
IQCA1	0	0	1	1	1
ACKR3	1	1	1	1	0
COPS8	2	1	0	1	1
COL6A3	0	1	1	1	0
MLPH	0	0	0	1	0
RAB17	0	1	0	1	0
LRRFIP1	1	1	2	1	1
RBM44	0	0	0	0	1
RAMP1	0	0	0	1	1
UBE2F	2	1	2	1	1
SCLY	1	1	1	1	1
ESPNL	0	0	0	0	1
KLHL30	0	1	0	0	1
ILKAP	2	1	2	1	1
HES6	2	1	1	1	1
PER2	1	1	1	1	1
TRAF3IP1	2	1	1	1	1
ASB1	1	1	1	1	1
TWIST2	0	1	1	1	0
HDAC4	1	1	1	2	1
NDUFA10	1	1	1	2	1
GPC1	1	1	1	2	1
ATAD2B	2	1	1	1	2
DUSP28	1	1	1	2	1
RNPEPL1;ANKMY1	2	1	1	2	1
CAPN10	1	1	1	2	1
GPR35	1	0	0	0	1
UBXN2A	2	1	1	1	2
KIF1A	1	1	2	0	0
C2orf54	1	0	0	2	0
SNED1	0	1	1	0	1
PASK;PPP1R7	1	1	1	1	1
HDLBP;SEPT2	1	1	1	1	1
FARP2	1	1	1	1	1
MFSD2B	0	0	1	0	1
STK25	1	1	1	1	1
BOK	0	1	1	1	1
ATG4B;THAP4	1	1	1	1	1
DTYMK	1	1	1	1	1
ING5	1	1	1	2	1
D2HGDH	1	1	1	1	1
FKBP1B	0	1	1	1	1
PDCD1	1	0	0	0	2
FAM228B	2	1	1	1	1
TP53I3	2	1	1	1	1
PFN4	2	1	1	1	1
FAM228A	0	0	1	0	0
ITSN2	2	1	1	1	1
NCOA1	2	0	2	0	1
CENPO;PTRHD1	2	1	1	1	1
ADCY3	2	1	1	1	2
DNAJC27	2	1	1	1	1
EFR3B	1	1	1	1	2
POMC	2	0	0	0	0
DNMT3A	2	1	1	1	2
DTNB	2	1	1	2	1
ACP1;SH3YL1	2	2	2	2	2
ASXL2	2	1	2	2	1
KIF3C	2	1	2	1	2
RAB10	2	1	2	1	2
HADHA;HADHB	2	1	2	1	1
EPT1	2	1	2	1	1
DRC1	0	0	1	0	0
OTOF;C2orf70	0	1	1	0	2
KCNK3	0	1	0	0	0
SLC35F6	1	1	1	1	1
CENPA	1	1	1	1	1
DPYSL5	0	1	0	0	1
MAPRE3	1	1	1	1	1
TMEM214	1	1	1	1	1
AGBL5	1	1	1	1	1
OST4	1	1	1	1	1
KHK;EMILIN1	1	1	1	1	1
CGREF1;ABHD1	0	1	1	1	1
PREB	1	1	1	1	1
TCF23	0	0	0	0	1
ATRAID;SLC5A6	1	1	1	1	1
CAD	1	1	1	1	1
SLC30A3	0	1	1	0	1
TRIM54	0	1	0	0	0
MPV17	1	1	1	1	1
GTF3C2	1	1	1	1	1
EIF2B4;SNX17	1	1	1	1	1
ZNF513	1	1	1	1	1
PPM1G	1	1	1	1	1
NRBP1	1	1	1	1	1
KRTCAP3	0	0	0	1	0
IFT172;FNDC4;GCKR	1	1	1	1	1
ZNF512	2	1	1	1	1
CCDC121;GPN1	2	1	1	1	1
SLC4A1AP;SUPT7L	2	1	1	1	1
MRPL33	2	2	1	1	1
BRE;RBKS	2	2	1	1	1
FOSL2	1	1	1	2	1
PLB1	2	0	0	0	1
PPP1CB	1	2	1	1	1
SPDYA	2	0	1	0	2
TRMT61B	1	2	1	1	2
WDR43	1	2	1	1	2
CLIP4	1	1	1	1	0
ALK	0	2	0	0	2
YPEL5	2	2	1	2	1
LBH	1	2	1	2	1
LCLAT1	2	2	1	2	2
CAPN13	0	1	0	0	0
GALNT14	2	0	1	2	2
EHD3	1	2	1	1	2
XDH	0	2	0	1	0
MEMO1	2	2	1	2	2
DPY30	2	1	1	1	1
SPAST	2	1	2	2	2
SLC30A6	2	2	2	2	2
NLRC4	0	0	0	0	2
YIPF4	2	1	1	2	2
BIRC6	1	2	1	2	1
TTC27	2	1	2	2	2
LTBP1	2	1	1	2	2
RASGRP3	1	0	1	2	2
TRAPPC12;TSSC1	1	1	1	1	1
FAM98A	2	2	1	2	2
ADI1	1	1	2	2	1
RNASEH1	1	1	2	2	1
RPS7	1	1	2	2	1
COLEC11	0	0	2	0	1
CRIM1	2	1	1	1	1
FEZ2	2	1	2	2	1
VIT	0	1	1	1	0
STRN	1	1	2	2	1
GPATCH11;HEATR5B	1	2	2	2	2
EIF2AK2	1	1	1	1	1
CEBPZ;NDUFAF7	1	1	1	1	1
PRKD3	0	1	1	1	0
QPCT	0	1	1	1	1
CDC42EP3	1	1	1	1	1
RMDN2	1	1	1	1	1
CYP1B1	1	1	0	1	2
ATL2	1	2	1	1	2
HNRNPLL	2	2	1	1	1
GALM	2	1	1	1	1
SRSF7	2	1	1	1	1
GEMIN6	2	1	1	1	2
DHX57;MORN2	1	1	1	2	1
SOS1	2	1	1	2	1
MAP4K3	1	1	1	1	2
TMEM178A	0	0	1	0	0
FAM110C	0	1	0	2	0
THUMPD2	2	1	1	1	1
SLC8A1	2	0	2	2	0
PKDCC	0	1	2	2	2
EML4	1	1	2	2	1
COX7A2L	1	1	2	2	1
MTA3;KCNG3	2	1	1	1	1
OXER1	1	0	0	0	1
HAAO	2	2	1	1	1
ZFP36L2	2	1	1	1	1
THADA	2	1	1	1	1
PLEKHH2	0	1	1	1	1
DYNC2LI1	1	1	1	1	1
LRPPRC	1	1	2	1	1
PPM1B	1	1	1	2	2
CAMKMT;PREPL	1	1	1	1	1
SIX3	2	2	2	2	2
SIX2	2	2	2	2	2
SRBD1	1	1	2	2	1
PRKCE	2	1	1	2	1
EPAS1	1	1	1	1	2
ATP6V1E2;RHOQ	1	1	1	1	1
CRIPT;PIGF	1	1	1	2	1
SOCS5	1	1	1	2	1
TTC7A	1	1	1	2	1
MCFD2	1	1	1	2	1
CALM2	1	1	1	2	1
EPCAM	1	1	1	1	1
MSH2	1	1	1	1	1
KCNK12	0	0	0	1	0
MSH6	2	1	2	2	1
FBXO11	2	1	2	2	1
FOXN2	1	1	2	2	1
PPP1R21	2	1	2	2	1
STON1;STON1-GTF2A1L	0	1	2	2	1
LHCGR	2	0	0	0	0
NRXN1	0	1	0	0	0
CHAC2	2	1	2	1	1
ERLEC1;ASB3	2	1	2	1	1
